PSNR_LDCT,PSNR_ENH,SSIM_LDCT,SSIM_ENH
30.005032,23.68168,0.9895636866185159,0.9647628411500474
29.97459,23.495659,0.9894392749484049,0.9603230489585408
29.828947,23.473852,0.98711389361209,0.9562017893626855
29.706335,23.76756,0.9875003706069805,0.9633030714081087
29.602507,23.809156,0.9846810475258352,0.9568406327343303
29.55063,24.10077,0.9854681558681102,0.9638493890637667
29.680958,24.170254,0.9844693077810824,0.9590878034241994
29.706436,24.031221,0.9836050408718273,0.9533985988403268
29.650019,23.970804,0.9831915429515352,0.953691805374587
29.709234,24.072422,0.9846791845047755,0.956400177091538
29.652283,24.219416,0.9855063442448053,0.9620486607888498
29.825155,24.160656,0.9874518632611299,0.9613942374045621
29.898975,23.972622,0.9887635386140158,0.9619582410673119
29.936361,23.826797,0.9884442664121473,0.9583378746190917
30.22593,24.169018,0.9904191651479313,0.9648596742953343
30.3403,24.257662,0.9913009554886854,0.9681490178998144
30.174849,24.303051,0.9894161310034864,0.9666834261758591
29.925972,24.2334,0.988116438230494,0.9635599472313848
29.829494,23.997076,0.9873612508261331,0.9591893300548461
29.990055,23.621218,0.9897837406271248,0.9612187115016793
29.883564,23.444397,0.9899071110266543,0.9621300556347631
30.054113,23.87751,0.9899613235672106,0.9667920640505757
30.09427,24.419079,0.991339848230017,0.9741261744867865
30.122604,24.525442,0.9918503747337597,0.9743045643650599
30.292229,24.634104,0.9909651277993312,0.9685873219281093
30.191305,23.95816,0.9878586587992122,0.9540529905644494
30.17101,23.923025,0.9870921969961997,0.9515922289603654
30.183554,24.247368,0.9892227745769072,0.9644922506539925
30.215551,24.56301,0.9899728675880908,0.9687185186516662
30.352314,24.53305,0.9904026716913101,0.967353432260377
30.200703,24.133701,0.9866303875276461,0.953345411244415
30.371904,23.96107,0.9865721233453215,0.9475868507233179
30.229393,24.022484,0.9876083534557615,0.953735032654976
30.189249,24.362696,0.9854311258605074,0.9539573927553685
30.24675,24.57876,0.984263172036579,0.9516452159039861
30.20275,24.675964,0.9846092034842195,0.9532943190116037
30.316216,24.625275,0.9855134795757152,0.9532857792423446
30.223057,24.465158,0.9878839091836282,0.9604080060874034
30.218363,24.389343,0.9861991305542264,0.955538536865842
30.268734,24.69775,0.9866918104554853,0.961101012386181
30.193846,24.426023,0.9879888771040869,0.9648469565132297
30.080149,24.307072,0.98612564930488,0.9585141868145216
30.218393,24.2848,0.9879101815346741,0.9619197659496234
30.220499,23.897669,0.9877881172192811,0.9557633191984785
30.203764,23.705704,0.988354325438131,0.959625389008422
30.191118,24.104614,0.9864766087267389,0.9587604882125119
30.326956,24.518883,0.9842470161515884,0.9534518473738316
30.27189,24.46634,0.9846445123405422,0.9530605161476136
30.336666,24.446917,0.9846310625936305,0.9510028205495329
30.32381,24.374252,0.9838935748605402,0.9467188776756262
30.258066,24.312162,0.9833475571377691,0.9476321914103216
30.259912,24.458206,0.9826137491541196,0.9493048872954721
30.281967,24.626163,0.9819039171713645,0.9488304022151054
30.353016,24.80563,0.9820765598804803,0.9490149202244356
30.354654,24.481075,0.9842729031792644,0.9517421887906795
30.270607,24.457146,0.9812250419882904,0.9412480214724825
30.332218,24.526966,0.9829162807380625,0.9464164901257704
30.275707,24.588272,0.9816233423352427,0.9465020204158953
30.214687,24.712057,0.9800092157170673,0.9453381107867411
30.171627,24.796616,0.9796974402912811,0.9441015226753318
30.225374,24.730322,0.9802506998759614,0.9417433500403464
30.179289,24.276642,0.9822732625755944,0.9401040648845168
30.166655,24.095871,0.9862593011569021,0.9530330252499294
30.194807,24.16496,0.9867669795586779,0.9575626304740006
30.109026,23.802341,0.989368852363822,0.9657341414176082
30.01769,23.102541,0.9962870321042179,0.9854225090295323
29.711458,25.612642,0.9905499890260424,0.9875138754923091
29.611553,26.274492,0.9869151219111488,0.9882936757907909
29.743967,25.96117,0.9876596322904865,0.9850151517177138
29.57708,25.785698,0.9906337798501011,0.9889152814842076
29.800604,26.579142,0.9887072873511482,0.9867144038714175
29.674355,26.040964,0.9874499861309457,0.9852151016000713
29.673433,25.95001,0.9873096559074899,0.9852134682267842
29.61954,25.023897,0.9858452667196133,0.9810285943629748
29.59969,25.35522,0.9857296606027272,0.9825920160074654
29.684593,25.46867,0.9862046917315335,0.9835018761783443
29.680962,25.315496,0.983547363813156,0.9799587892717022
29.776932,25.474014,0.986887505015308,0.9832933020272058
29.576637,25.204294,0.988454844224057,0.9840066442925943
29.781082,25.67724,0.9882092834503484,0.9860452024175944
29.723757,25.784687,0.9857992772373495,0.9834225171269249
29.705715,25.934341,0.9842432558532572,0.9810866389205536
29.70366,25.828058,0.9862792635416455,0.9825800608555303
29.699844,25.987055,0.9866250373415999,0.9832507407315101
29.796076,26.0295,0.9894364720461302,0.9862601674245673
29.813171,26.226416,0.988409553049843,0.9857647708478651
29.790628,26.300394,0.9849955798197397,0.9817102416443882
29.758932,26.64093,0.984594435848106,0.9805493836162325
29.687103,26.387203,0.9821967405117298,0.9789574944934604
29.537754,25.350954,0.9831374736881965,0.9802004833254954
29.621788,24.197275,0.9873482193940124,0.9838178495163736
28.840162,26.976473,0.9852493626617094,0.9870678137137965
28.567822,27.16465,0.984368804668741,0.9865705665968542
29.54978,27.289509,0.9892710764356543,0.9902726547843275
29.161188,27.008211,0.9834292330882949,0.9852991619227428
29.503231,27.129501,0.9850830282953053,0.985170904150463
29.326672,27.21383,0.9838668800351286,0.9845916868148014
29.445023,27.10905,0.9821056386328698,0.9820077426041457
29.250355,27.153605,0.9791638644234041,0.9811471367024122
29.461609,27.751999,0.9825077449337805,0.9839709299471322
29.701918,28.06944,0.9833295118672397,0.9843383479669193
29.600338,28.135387,0.9827677761567633,0.984327373757385
29.69513,28.006374,0.9851702916347274,0.9862811201559322
29.866333,28.81892,0.9862683520826123,0.9875858588047485
30.053331,28.694302,0.986767107600902,0.9877884092913756
29.81684,28.584824,0.9883173043044352,0.989626762051818
29.524582,28.068218,0.985485436606453,0.9876377848237643
29.335945,27.501814,0.986344772035146,0.9876206582228358
29.172096,27.641808,0.9820675202413945,0.984215057408691
29.444239,27.739471,0.9808793153148967,0.9828599473646962
29.398928,27.73676,0.9798474861781657,0.9822332744687229
29.50244,27.596066,0.983919617594863,0.984840780084254
29.497208,27.54353,0.9829451673576257,0.9837187010604624
29.595375,27.507992,0.9823499775118262,0.9824986271273268
29.656342,27.384989,0.9809423395470929,0.9808155170264024
29.611225,27.475235,0.9803310628628815,0.9808132968888146
29.781542,27.574837,0.9822620690536707,0.9826165606248123
30.026922,27.75528,0.9817258606959515,0.9823535237295519
30.062813,27.668867,0.9811975833480591,0.981050895025122
29.964634,27.858297,0.9826822504502474,0.9828080601642074
29.949102,28.090218,0.9842109394659625,0.9840273353851857
30.001223,27.952223,0.9847189039661804,0.9846440093694909
30.082619,28.26072,0.9860714081505512,0.9870535399053637
29.906376,27.967464,0.9822855962255559,0.9840384767096866
30.151623,27.991386,0.9857021203895273,0.9868256256872896
29.998138,27.61496,0.9822019646946287,0.9825609963871529
29.845896,27.67274,0.9822510639366642,0.9824954752540065
29.825022,27.407228,0.9843020614370277,0.9851443288702102
29.896296,27.162313,0.9832298093841462,0.9832580840409851
29.766151,27.299973,0.9833595025895393,0.98326617563312
29.94666,27.056025,0.9838562097474515,0.9831494075735773
29.801056,27.11386,0.9830896697440138,0.9824160652812751
29.753193,27.077408,0.9848132851248138,0.9844061436041708
29.76017,26.982521,0.9859947453368395,0.9852810235288022
29.709824,26.812422,0.9845707837024479,0.9843101490111872
29.80434,26.841108,0.9834016683702054,0.9833429041293642
29.850542,27.014385,0.9852515596939885,0.9846066270099185
29.794847,27.096897,0.9846634622840477,0.9840877515425112
29.861286,27.174126,0.9866345938338251,0.9860324217515956
29.9349,27.349205,0.9862085497577274,0.9859009401203431
30.031918,27.315237,0.9854338094888911,0.9848646431643705
29.913233,27.05432,0.9858352156137816,0.9849952202977108
29.959124,27.089165,0.9846322363646324,0.984370884086047
29.958227,27.386658,0.9858074163325374,0.9859167896551614
29.866585,27.052185,0.9846921205306689,0.9842507255337584
29.928207,27.227268,0.9849273539728883,0.984378140374617
29.86464,27.361797,0.9866051581532411,0.9858614005303571
29.889172,27.45024,0.9845210436081081,0.984390111391322
29.829721,27.38904,0.9843697315664094,0.9846360822818433
29.845978,27.379864,0.9842076605547664,0.9844469587728047
29.904377,27.435514,0.9821335414265392,0.9818618740549416
29.852934,27.564533,0.9832584091223097,0.9828178895153667
29.917356,27.81516,0.9833712279559729,0.9827607591698913
30.026241,27.612083,0.9837467214969242,0.983763393440515
30.01152,27.534958,0.9832956000226565,0.9829889873292117
29.889135,27.489609,0.9838987772518091,0.9839663913022703
29.980629,27.502337,0.9836627240411527,0.9837972999644438
29.931599,27.36995,0.9838263655974492,0.9841592447654806
29.952473,27.384998,0.983733495309916,0.9836395893103173
29.86203,27.378473,0.9826297777647117,0.9822525957228523
29.849188,27.445812,0.9819015754736939,0.9811352560843061
29.948118,27.869167,0.9847611330766652,0.9844767492862858
29.914751,27.721092,0.981679606364282,0.9804426633621454
29.982788,27.791052,0.9834998807203599,0.9818939626890606
29.793806,27.831993,0.9858784403857804,0.9852056213357746
29.801083,27.744984,0.9829501474915535,0.9824699405227779
29.676434,27.805798,0.9876056960429828,0.9871760145105964
29.755106,27.69224,0.9836698078922395,0.9834884143871674
29.932127,28.004475,0.9837687857967379,0.9838545002373471
29.911623,28.370466,0.9868671840670229,0.9867227447626982
29.972403,28.423365,0.9881450730112026,0.9878060673149842
29.870758,27.853008,0.9837393683104741,0.983212067026295
29.872353,27.988482,0.9834535306328587,0.9829808642426046
29.793419,28.104609,0.981151533524869,0.9808158563206211
29.773846,27.81934,0.983668852006925,0.9830562583999141
29.63909,27.749186,0.9880548566053695,0.9879378019996561
29.606022,27.698341,0.9897656545387998,0.9895060677782359
29.600506,27.849651,0.9896616326255168,0.9897543592038176
28.237219,25.17191,0.9854869113353293,0.9853280539369901
28.671574,24.878674,0.9905396917924126,0.9887323294958582
28.698122,25.059338,0.9851045421901559,0.9830347111109604
28.345821,25.134502,0.9844419290554254,0.9845178063375317
28.509823,25.237549,0.9841967162104098,0.9833218829687426
28.409454,25.283163,0.984309409040111,0.984650867964334
28.634995,25.281174,0.9840784507450304,0.9830289283885575
28.795513,25.480825,0.9856608906571751,0.9850083026267871
28.889236,24.908089,0.9882917774641246,0.9864763452741788
28.70137,24.578339,0.9894555172656128,0.9878767492317206
28.587858,24.987307,0.9872820628349064,0.9861500795549593
28.724401,24.79427,0.9880864002368916,0.9868260911608836
28.839943,24.708063,0.9899600227453544,0.9877979852749548
28.754074,24.761753,0.9873196902950563,0.9856138714079802
28.618525,24.881277,0.9849747295215489,0.9832020636114425
28.667831,24.880125,0.9862066048532634,0.9849355812349871
28.644737,24.712973,0.987466900079833,0.9861354564855891
28.658476,24.808638,0.9884428318043025,0.9866282441156506
28.818666,25.227737,0.9860527783500282,0.9835754650577542
28.680458,25.227219,0.9873268795822936,0.986132248233068
28.84486,25.31393,0.987715860515324,0.986135058414555
28.81693,25.10104,0.988741402689212,0.9870818488010712
28.710115,24.96601,0.9879352753819368,0.9858833813509367
28.536686,24.97908,0.9864286007191282,0.9850100476098216
28.510292,25.302038,0.983316485779926,0.9822256017425861
28.813343,24.734308,0.9896007604725566,0.9866174726693681
28.729342,24.566458,0.9893288703095214,0.9868285713854139
29.081554,24.681793,0.990771470682479,0.9871783774002096
29.062363,24.709095,0.9889558329180722,0.9855567536831193
28.897217,24.503254,0.9898477531554003,0.9866793605101656
29.14024,24.552647,0.9888266009605836,0.985430819407264
29.381271,24.605963,0.9893738626818026,0.9856107560907986
29.41139,24.638103,0.9878433427929638,0.9836915490324172
29.383821,24.383469,0.9886284794257836,0.9843739433603917
29.372482,24.155445,0.9898814389351163,0.9859938814135656
29.306065,24.322472,0.9899612539370075,0.9862588911940853
29.340672,24.505655,0.9870078892500933,0.9816193144414799
29.458311,24.573338,0.9879949658249626,0.982753383608827
29.208267,24.614315,0.9877232325170828,0.9842549169294643
29.350998,24.530903,0.9883271245385302,0.984833283143118
29.396912,24.5229,0.9889421459873415,0.985716418638423
29.413055,24.7419,0.9870459043859195,0.9829468117193524
29.356777,24.850964,0.9876981697229658,0.9838625669689354
29.444496,24.861345,0.9851498580476991,0.9796536661491058
29.25329,24.721436,0.985646557343444,0.9803371305634448
29.205208,24.861008,0.9872051913949277,0.9823730056615528
29.337688,24.57817,0.9884322376645879,0.982803932172408
29.344385,24.813007,0.985710275801695,0.9794961843039226
29.383669,25.045717,0.9858665729095526,0.9798420252021409
29.22424,24.854738,0.9852199659936894,0.9788245049152239
29.218294,24.797832,0.9852266283418761,0.9791672897363148
29.33828,24.848724,0.9853743052741802,0.9795969412821192
29.387733,24.849262,0.9855188354433108,0.9797258102207798
29.38815,24.589128,0.986324604016287,0.9799156183640174
29.412388,24.726515,0.9852669395232961,0.9791355698303343
29.47882,24.683073,0.9856591084485331,0.9793942562174085
29.427757,24.710815,0.9845878678866665,0.9778275495891302
29.409048,24.844072,0.9845738007590087,0.9776322049529622
29.4519,25.02869,0.9857332141709303,0.978973226248892
29.466602,25.06578,0.9851731550414108,0.9792718508188611
29.483215,24.815125,0.9852099527788599,0.9785174110251309
29.41338,24.803165,0.9855608082256079,0.9790865393216479
29.405972,24.850964,0.9861950078933827,0.979713293100402
29.492718,24.821465,0.9877102296044515,0.9821081326088307
29.423347,24.537071,0.9898451890264305,0.9856053833392441
29.358843,24.66333,0.9907097829479524,0.9872607950753036
29.425581,24.44748,0.990607798145379,0.9869654070455658
29.350471,24.648056,0.9913219328061863,0.987941388646754
29.144398,24.270523,0.9901266640506766,0.9861349793247254
29.207476,24.434195,0.9901308034176801,0.985483229711516
29.305601,24.287868,0.989291749509222,0.9840433272443797
29.251776,24.564753,0.9888139157321235,0.983432175466721
29.326555,24.371187,0.9889176684990753,0.9836526219064856
29.261997,24.460274,0.9890022873387275,0.984288775876485
29.191978,24.24906,0.9885131731847271,0.9831326926510989
29.320612,24.466702,0.9889253840878461,0.9832224814280422
29.183502,24.560879,0.9895298064068614,0.9846884131289689
29.24432,24.338318,0.989135556246225,0.9829060763185137
29.326134,24.355396,0.9885826831976755,0.9819666213967649
29.342081,24.448957,0.988489626322504,0.9817091620620807
29.315884,24.318306,0.9889637834609237,0.9820512714783619
29.245396,24.376316,0.9889447991903193,0.982117900988036
29.183594,24.488697,0.9886768067298073,0.9823230884680682
29.311712,24.671144,0.9894622171792918,0.9836387287682583
29.237751,24.80244,0.9889550276304218,0.9828402014022142
29.199095,25.173134,0.9899145807185625,0.9844231376158664
29.189642,25.096622,0.9906443400681927,0.9854455290231552
29.25386,25.22025,0.9901906688193906,0.983669499818548
29.355976,25.118584,0.9917494112327125,0.9870630696527178
30.211483,27.748775,0.9868950879311552,0.9893374810659553
30.15956,27.662752,0.9868630242291101,0.9881889684359073
30.230875,27.688374,0.9853643611378227,0.9870632251617194
30.092546,27.621382,0.983673648215433,0.98601983297189
30.00514,27.936146,0.9820418103716451,0.9852637636138246
30.10517,27.439869,0.9817680570038144,0.9845077842323829
29.989666,27.2784,0.9806711773329845,0.9833080175716449
30.046406,27.520412,0.9775190474642852,0.9814311472071685
30.104744,27.707226,0.9812943090105088,0.9841808785330365
30.219086,27.907343,0.9827285767480142,0.985386063906678
30.169497,27.622112,0.9745478404930554,0.979201712757086
30.259827,27.923172,0.9748574527068022,0.978837284375155
30.185595,27.75915,0.9715640021421985,0.9753998430444132
30.056353,27.342049,0.9747681039000057,0.977599409505173
30.060486,27.326233,0.9747961798221025,0.9779017755838886
30.104748,27.299261,0.9728290979312373,0.9764488058282249
30.242146,27.430399,0.9783334265449508,0.9820089534182996
30.078838,28.10216,0.9816280081556222,0.9857443402498455
30.23732,28.491451,0.9834750448432085,0.9874532024257324
30.097164,27.928207,0.9792638340721261,0.983610028091716
30.167358,27.918034,0.9763705483965777,0.9820694250493874
30.23669,27.846596,0.9787665750083444,0.982339265842226
30.37502,28.057934,0.9797360314308193,0.9826878448460697
30.185316,27.566608,0.9778244144769099,0.9815061488751229
29.994905,27.245235,0.9744354355750594,0.9798193155108712
30.13233,27.4514,0.9709572771199186,0.9768234756136097
30.090012,27.57971,0.979991177203206,0.9842075428928263
30.338055,27.99695,0.9766495327153243,0.9822004143234272
30.193863,27.633396,0.9726968561645359,0.978119918157563
30.104649,27.45029,0.9740115053139625,0.9789696395716468
30.087776,27.287178,0.9749008716140968,0.9789962777154242
29.984379,27.011524,0.9670950590986374,0.972334848197221
30.08764,27.128393,0.9634308136776004,0.9700039133661627
30.11578,27.307259,0.9652751541722344,0.9706444827098766
30.047726,27.199673,0.9636244935365965,0.97062461541784
30.034304,27.607033,0.9623964560915546,0.9704961407389044
30.134287,27.46088,0.9641759081128969,0.9703180442190505
30.064774,27.641102,0.9637439520141904,0.971492533961067
30.127163,27.651827,0.9658919332961058,0.9733851401102995
30.04707,27.328653,0.9670372252257831,0.9743811957922593
30.04121,27.389917,0.9656254774376138,0.9719684012433253
30.074064,27.583063,0.9641081683087315,0.9704598044428732
30.090322,27.606699,0.9641537379237914,0.9712196980324423
30.044147,27.30169,0.9666753012951368,0.9732983463081335
29.977674,27.026594,0.9672564199298286,0.9730147616442334
29.928291,27.033894,0.9684288882000914,0.9730156883364576
30.006035,27.444803,0.9661539463967489,0.9736454658909021
30.087322,27.674234,0.9649246526766614,0.9731017138555973
30.060246,27.27835,0.9640429402705937,0.9712789784262834
30.123388,27.33667,0.9634272672927259,0.9687384339699401
30.113007,27.498028,0.9633718153113228,0.9689154458630469
30.09071,27.357367,0.9629689087213984,0.9696647102073845
29.976313,27.4211,0.9618258026475474,0.9681294480251598
29.979498,27.343634,0.9632045796245234,0.9682754466370991
29.940128,27.262075,0.9646550308638349,0.9689943050002262
29.96684,27.55162,0.9628000722070121,0.9684935931685708
30.001907,27.308834,0.9638459803259941,0.9699753907687865
30.05065,27.502808,0.9622662456778305,0.9683063038153393
30.013697,27.55564,0.9615417825188673,0.9672198882418584
30.076868,27.828175,0.9617832522020383,0.967910314786629
30.05667,28.028347,0.9612198124984187,0.9681184131873682
30.055595,27.76948,0.965564355737811,0.971036973212364
30.050858,27.947384,0.9660961190814624,0.9723715737618484
30.097952,28.051289,0.9637084151040335,0.970072398460953
30.129473,28.214676,0.9637874635709778,0.9698218886957982
30.014746,27.895529,0.9635192295017405,0.9708932539832171
30.001373,27.39582,0.9701210982330135,0.9751128886969318
29.922142,26.980335,0.9721004818742415,0.9757084730476507
29.92374,26.734653,0.9750811956659564,0.9783054796304911
30.03541,26.434223,0.981750706959265,0.9843206592611287
29.977497,26.278181,0.9837275753093231,0.9874836740848777
30.412941,27.618591,0.9887267598514584,0.988754972547796
30.465977,27.433552,0.9876440164066626,0.9877600289797306
30.454086,27.648571,0.9868934972618213,0.9870073413770982
30.347662,27.664837,0.9854442277444914,0.9848340406285702
30.377804,27.385416,0.9854964198704291,0.9841860868782865
30.231968,27.252035,0.9825131924688107,0.9824905499667997
30.360607,27.625673,0.9782369770432661,0.9791642075367306
30.312458,27.69915,0.9734785220258232,0.9755062382818935
30.361889,27.631311,0.9727909169228287,0.9744104025706936
30.299356,27.693407,0.9712318289927162,0.9734951991793147
30.354107,27.718357,0.9737661719536611,0.9750127881050908
29.977407,27.313457,0.9699062944360882,0.9717571792577033
30.145147,27.19454,0.9723322507065071,0.9732086597738482
29.978287,27.319433,0.9674323735442552,0.9695040338910835
30.075624,27.031082,0.9709088537092367,0.9723880884519666
29.8834,27.19954,0.9638615719486678,0.9682352318377955
29.786215,27.190046,0.9648239457218752,0.968775625551279
29.939852,27.374403,0.9625193453053773,0.9675203847970615
29.852573,27.424622,0.9585149180217462,0.9646317251958404
29.961052,27.506516,0.9619533287281502,0.9657885157455682
29.834269,27.347973,0.961291282871808,0.9634827436154781
29.646374,27.114164,0.9593857854215833,0.9626125028370673
29.641954,27.08139,0.9562665665151691,0.9623559934479755
29.805042,27.090158,0.9600426517158668,0.9627838101677476
30.028591,27.073954,0.9645950131038099,0.9648208426165735
29.959179,27.250908,0.9618713381926337,0.9636795770843506
29.82349,26.89765,0.9604384228510328,0.9619904960558466
29.759615,27.036652,0.960395611988299,0.9622065979338983
29.61748,27.148907,0.9513720426221388,0.9573354293888088
29.748676,26.875595,0.9611672526400774,0.9614309211200155
29.923685,26.978348,0.9662873333041508,0.9656912246864938
30.04103,27.297375,0.96588676213002,0.9663705491713896
30.136154,27.668758,0.9633813252622414,0.965719893400349
30.254524,27.564657,0.964142410845185,0.9656222391465678
30.25324,27.537495,0.9666653871375624,0.9669833183927895
30.15947,27.318094,0.9655395125215892,0.9646247430766822
30.20203,27.276176,0.966039105386711,0.9650941300083158
30.03434,27.046576,0.9671192006168063,0.9669417752663534
29.912289,26.930151,0.9644764343710177,0.965377252622148
30.200855,27.64536,0.9672953480970651,0.9686654202606767
30.23348,27.907959,0.9665096326578794,0.9680206714339331
30.220863,27.48428,0.9690758263275464,0.96924105625098
30.232014,27.441996,0.9692075645782167,0.9694124748594087
30.062462,27.33941,0.9679800618673468,0.969313828596247
29.965328,27.306553,0.9689495473861263,0.970318687959271
30.138775,26.994205,0.9711048431100524,0.970330896202397
30.260971,27.015442,0.9730507491345054,0.9720124732228353
30.256355,27.177088,0.9716561173804513,0.9703792372406242
30.040758,27.062748,0.9700618958189634,0.9709766731840626
29.978266,26.893944,0.9690066886522097,0.9701883595025749
30.023268,26.778908,0.9717838171857934,0.9715900523234936
29.833193,26.82184,0.9699215038432439,0.9709765433696063
29.753296,26.833202,0.9678756676279172,0.9697583603098211
29.892931,26.677858,0.9729654058941738,0.9730189087086996
29.710423,26.85178,0.9690945722522047,0.9710174377675157
29.767483,26.62914,0.9680604927968015,0.9705695198716818
29.941277,26.89348,0.9706133376639884,0.9719095186363305
29.860514,26.988657,0.9705579001049975,0.971641780740562
30.032024,26.98109,0.9719806017925388,0.9720679263725348
30.182848,26.902456,0.9708968077131567,0.9713181986057855
30.202305,26.730362,0.9724803159806388,0.9715885455049392
30.229286,26.745605,0.9733165018987391,0.9726797521728238
30.216385,26.819613,0.9698417949346918,0.9695907459163502
30.353907,27.229197,0.9686648355208158,0.967948460265363
30.318861,27.209843,0.9704908616989248,0.9711033583442109
30.354898,27.263643,0.9722474126872767,0.9729089449362058
30.401926,27.67146,0.9756115517897966,0.9775346121933882
30.4084,27.45768,0.973947375718662,0.9743410039917011
30.267391,27.241413,0.9673031539369283,0.9665806976350156
30.066366,27.245518,0.9690882021417483,0.9689059237003649
29.976738,27.104046,0.971337478027586,0.9714089684062306
30.150959,27.275078,0.9727915723930954,0.9727215789561466
30.33696,27.571247,0.9763497523805731,0.9770998337134496
30.26801,27.853199,0.9861255465805923,0.9866203831541318
30.338276,27.65829,0.9850234102463175,0.98677463286621
30.252703,27.089092,0.9810727566675489,0.9818409633014625
30.228212,26.959023,0.9831543106243935,0.9834024846199019
30.193722,26.924877,0.9840469629553241,0.9834853404193172
30.19267,26.500889,0.9867516111155159,0.9859543234372009
30.173267,26.398365,0.9864270795716299,0.9857110956453838
30.039587,26.018806,0.9879656604080767,0.9869295468361522
30.137123,26.370527,0.9893938479000631,0.988351175580142
30.446692,29.111301,0.986863875610746,0.9904944103256386
30.322136,28.747385,0.9747657237743266,0.9813220740535831
30.380863,28.932995,0.9813056628438802,0.9865122738567448
30.3447,28.47004,0.9741196335640091,0.9795951836316193
30.398067,28.309698,0.9663409348909289,0.9728249979545708
30.43898,28.390354,0.9635764820093142,0.9716335353356492
30.397316,28.604128,0.9621697579011435,0.9728668528758274
30.31023,28.586933,0.9633312857615091,0.973523566723857
30.217426,28.14293,0.957097483220155,0.9687581219870444
30.26186,28.422232,0.9574159122055413,0.9679952729707263
30.1495,28.265373,0.9611216307750986,0.9706256810703937
30.168556,28.20452,0.9588530748895395,0.9694170321286852
30.26915,28.62051,0.9605952313778283,0.9721949133576131
30.588572,29.045088,0.9649878567661921,0.9744945807844364
30.531776,29.001677,0.9732088473647291,0.980191953788119
30.413223,28.246635,0.9683169718547124,0.9764320027437535
30.325104,28.530027,0.964209545732255,0.9738064212227107
30.399426,28.707329,0.9735053135158512,0.980724211142663
30.410595,28.680353,0.9658680129989198,0.9738943063943825
30.486961,28.707306,0.9560597334865775,0.9667953224169856
30.4605,28.663256,0.9526013259721273,0.9645250977944787
30.40728,28.437939,0.9601340673699882,0.970848595086953
30.418291,28.518368,0.9516918501717765,0.9643671549668679
30.299755,28.001163,0.9472272208942574,0.9593935797541295
30.33899,28.267128,0.9471523706375957,0.9585570852670603
30.327866,28.467855,0.9445805407273811,0.9581593462109922
30.372784,28.552155,0.94902015386942,0.9615957143505148
30.417198,29.08633,0.9451553731477915,0.9611206860335871
30.437662,28.95142,0.9463965774024076,0.9607358618028562
30.384735,28.86183,0.9462890767152221,0.9607195336950803
30.283968,28.689003,0.9489624757656023,0.9621049770439222
30.288479,28.940334,0.9467518797545317,0.9610944713918618
30.320475,28.848707,0.9480492089699556,0.9613497664058648
30.252745,28.61766,0.947527208915354,0.9617329352453697
30.241014,28.267662,0.9494462822696917,0.9606137485473486
30.27518,28.097923,0.9510681250203377,0.9624006568660479
30.20569,28.0536,0.9511043526077781,0.9629842983959623
30.281559,28.320381,0.9451796484944929,0.9585139624133447
30.255453,28.279068,0.9436401309837968,0.9564829548380079
30.158783,28.362427,0.9434745818871586,0.9570903529662181
30.18183,28.402023,0.944240128411388,0.9564714786397714
30.165745,28.474514,0.9419919131132365,0.9568074271784763
30.18464,28.327713,0.941233942933726,0.9577378365258985
30.13773,28.167282,0.9427906381685855,0.9571525687873145
30.20515,28.043806,0.9437526966402502,0.9554089415141535
30.197124,27.877123,0.9464338707242304,0.9542848020498682
30.151234,27.779934,0.9459064166798109,0.9536577830382902
30.135002,27.641914,0.946022661726498,0.9542119062785267
29.969551,27.639465,0.9384443341954015,0.9504485843619139
30.059633,27.787735,0.9403751800870814,0.9511975886908943
30.102499,27.671577,0.941810174840634,0.9520361972362383
30.015392,27.654587,0.9420925851376278,0.9526842110359273
30.04534,27.636745,0.9430568150398547,0.9534274974114217
30.025002,27.739275,0.9428160473655218,0.952038452390647
30.103197,28.074474,0.9386081604931326,0.9501042877079764
30.256828,28.186396,0.9381345617220046,0.9501462781729624
30.121674,28.208372,0.9357059940122032,0.9490584904877479
30.221117,28.311306,0.9364791043247891,0.9492756303670836
30.320608,28.474874,0.9398394399323952,0.9516946729276387
30.310526,28.458424,0.9399528848730595,0.9533235621165943
30.259022,28.274895,0.9381195106688154,0.9512732781155079
30.29092,28.52458,0.9339329328614779,0.9484241759219844
30.404531,28.630459,0.9335145405481818,0.9469120544209096
30.280807,28.401737,0.9304780861014113,0.9442895095769261
30.252037,28.469898,0.931045226844364,0.9444769352992719
30.27224,28.592337,0.9289529349296811,0.943851943264827
30.283098,28.9071,0.9248975900645554,0.9430957616205327
30.276014,28.686577,0.9352993437998437,0.9508282050218472
30.25829,28.463676,0.9452127225888634,0.9568285973159649
30.395956,28.46231,0.9535280022277275,0.9620708152612211
30.451466,28.564651,0.9629947865408696,0.9710530952140848
30.40808,28.70419,0.9617286349631572,0.970813093583437
29.85358,27.494223,0.9873445430213053,0.9893728704397406
29.235493,27.259113,0.9805752761434097,0.9845968413946182
29.900932,27.768494,0.9868165287152011,0.9885103730478587
29.83604,27.317421,0.9861553082036204,0.9879022961412479
29.837742,27.797787,0.9870539971069496,0.9894524481215097
29.9489,27.73857,0.9853245564318772,0.9876673360814087
29.89873,27.576645,0.986926948152931,0.9886949953621181
29.915653,28.057846,0.9852597090581249,0.9889091977191338
29.76611,27.146896,0.9865184728310582,0.9903895875686425
29.81493,27.818584,0.9829589730676099,0.9881725062368283
29.785927,28.181953,0.9854820868000301,0.9892764917565758
